source	target
10444009	530
10444501	138955
10444864	530
10445196	6527
10445455	7814
10445595	215747
10445610	445610
10445671	17234
10447312	6718
10447314	3
10447315	6613
10447321	530
10447322	530
10447323	530
10447324	530
10447325	530
10447326	530
10447327	530
10447328	530
10447329	530
10447330	530
10447536	530
10448177	286
10449216	13646
10449697	14886
10449913	449913
10449914	530
10450157	13292
10450159	13646
10450161	378519
10450164	6571
10450165	13646
10450166	6542
10450167	450167
10451104	530
10451105	13991
10451106	14387
10451107	530
10451108	530
10451109	530
10451110	530
10451111	530
10451112	530
10451113	530
10451114	530
10451115	530
10451321	530
10451322	530
10451323	530
10452438	530
10452443	4850
10452510	13
10452523	452523
10452525	6718
10452534	530
10452788	13292
10454310	454310
10454421	530
10454423	454423
10454424	530
10454426	14720
10454427	6571
10454566	530
10454676	530
10454680	530
10454682	7627
10454688	6613
10454689	454689
10454690	454690
10454691	454689
10454692	454689
10454825	530
10454826	530
10454831	530
10454952	454952
10455730	6613
10455736	530
10455738	530
10455740	6546
10455744	455744
10456143	7
10456516	530
10456659	6644
10456660	442
10456665	530
10456703	164432
10457206	530
10458073	530
10458360	711
10458366	3
10458368	6533
10458606	6613
10458607	9003
10458617	394417
10458883	3
10459026	3
10459027	3
10459034	21998
10459146	6571
10459148	459148
10459296	530
10459297	6613
10459834	530
10460351	858
10460933	0
10460941	23
10461349	530
10461350	14355
10461352	530
10461649	165585
10462409	530
10462421	6591
10462422	215747
10462423	213858
10462424	6900
10462448	3
10462997	6613
10462998	6687
10463005	6783
10463118	382636
10463578	463578
10463585	162
10463593	530
10463703	8520
10463704	8520
10463706	530
10463877	6613
10464159	530
10464161	530
10464166	530
10464171	8851
10464172	8851
10464174	530
10464279	530
10464281	530
10464282	530
10464283	530
10464285	464285
10465046	23
10465156	530
10465157	530
10465158	530
10465159	530
10465160	530
10465161	530
10465162	530
10465163	465163
10465164	530
10465253	392116
10465499	530
10466036	466036
10466037	321078
10466119	530
10466120	530
10466756	6571
10466758	6613
10467080	15614
10467258	6687
10467410	51989
10467411	14720
10467712	6571
10467714	6571
10468195	530
10468196	468196
10468197	530
10468202	13646
10468338	530
10468339	530
10468340	530
10468341	530
10468342	530
10468343	530
10468344	13991
10468345	530
10468347	530
10468348	530
10468349	530
10468350	530
10468674	530
10468833	530
10468841	530
10469154	530
10469968	6571
10470138	6687
10470140	470140
10470296	8519
10470464	213878
10470801	6619
10470803	470803
10470929	530
10470930	530
10470931	530
10470932	530
10470933	530
10470934	530
10470935	530
10470936	530
10470937	530
10471276	530
10471277	530
10471279	23326
10471280	6613
10471434	90557
10471448	530
10471579	6613
10471581	92774
10471901	530
10471902	530
10471903	530
10471904	530
10471905	530
10471906	530
10471907	530
10471908	530
10471909	530
10472053	472053
10472065	472065
10472072	472072
10472132	530
10472406	12901
10473177	530
10473178	530
10473179	530
10473180	530
10473181	530
10473182	530
10473183	530
10473184	530
10473185	530
10473186	13991
10473187	530
10473349	35462
10473507	473507
10473508	473507
10473678	473678
10473684	6571
10474142	6783
10474458	474458
10474634	530
10475108	530
10475109	530
10475110	6613
10475619	475619
10476089	530
10476090	530
10476091	530
10476092	530
10476093	530
10476094	530
10476095	530
10476257	530
10476258	530
10476259	530
10476582	6546
10477146	477146
10477380	6718
10477381	530
10477382	530
10478013	13646
10478014	530
10478015	530
10478016	530
10478017	530
10478018	530
10478019	530
10478020	530
10478021	530
10478100	107742
10478987	530
10479174	90557
10479313	530
10479314	530
10479315	530
10479316	530
10479317	530
10479318	530
10479319	530
10479320	9003
10479321	530
10479322	530
10479637	6609
10479807	9390
10479902	6571
10479903	530
10479910	6718
10479911	6718
10480204	530
10480217	13646
10480229	530
10480279	604
10480280	16
10480448	3992
10480516	530
10480759	112549
10480761	6609
10480768	530
10480775	9003
10480847	8520
10481163	381964
10481176	13845
10481487	6718
10481548	6783
10481554	8089
10481729	6542
10481801	530
10482141	6718
10482369	530
10482438	3
10482448	121282
10482763	18447
10483092	530
10483302	530
10483401	483401
10483533	217638
10483726	6613
10484350	14436
10484351	14720
10484582	484582
10484663	23
10484679	8520
10484764	463588
10485297	530
10485633	530
10485846	485846
10485954	225460
10486254	13991
10486255	530
10486257	486257
10486259	530
10486266	486266
10486268	14720
10486573	162
10486574	530
10486803	530
10487335	6783
10487434	487434
10487436	487436
10487438	225459
10487439	530
10487523	530
10487524	530
10488066	14720
10488167	6613
10488492	488492
10488535	530
10488536	530
10488537	530
10488538	530
10488539	530
10488540	530
10488541	530
10488542	14387
10488543	530
10488544	530
10488545	14387
10488546	530
10488801	488801
10488863	218195
10489024	13
10489070	6900
10489432	530
10489444	6571
10489483	530
10489484	530
10489485	530
10489486	530
10489487	530
10489488	530
10489489	530
10489490	530
10489652	530
10489770	6613
10489807	530
10489808	530
10489809	13991
10489810	530
10489811	530
10489812	530
10489813	530
10489814	530
10489815	530
10489816	530
10489817	530
10489818	530
10489819	530
10489820	530
10489821	489821
10489975	489975
10490071	401064
10490758	530
10490759	530
10491030	530
10491360	530
10491426	530
10491427	530
10491428	530
10491429	530
10491430	530
10491431	530
10491456	491456
10491593	530
10491595	28
10491731	530
10491732	530
10491733	530
10491737	17234
10491937	8520
10492011	530
10492028	530
10492256	492256
10492257	13646
10492259	530
10492261	475940
10492262	530
10492263	454689
10492341	6533
10492391	10613
10492400	530
10492582	13
10492657	530
10492739	492739
10492741	6613
10492742	223441
10493034	6613
10493214	6778
10493227	493227
10493548	530
10493864	4972
10493954	163896
10494253	530
10494254	530
10494336	530
10494496	961
10494570	205023
10494580	494580
10494632	530
10495136	604
10495485	37430
10495797	19355
10495846	21999
10495878	3
10495925	530
10495926	530
10495927	296416
10495928	530
10495929	530
10495930	495930
10495931	14387
10495932	530
10495933	14387
10495934	530
10495935	530
10495936	530
10495937	530
10496420	139752
10496575	496575
10496839	6778
10496840	6778
10496841	6778
10496911	6613
10497160	530
10497175	530
10497210	530
10497315	13292
10497706	3
10498037	13646
10498038	139752
10498039	530
10498338	22535
10498357	6783
10498358	13
10498670	28033
10498761	498761
10498762	6909
10498763	498761
10498801	6687
10498802	14720
10498803	14720
10498804	6613
10499074	8143
10499084	530
10499447	294202
10499449	8143
10499457	6571
10499458	530
10499461	530
10499623	8143
10499723	6571
10499725	530
10499774	8712
10499775	3
10499960	6783
10499961	6783
10499962	6783
10499963	6783
10499964	6783
10499965	6783
10500263	530
10500409	530
10500410	530
10500411	13991
10500412	530
10500413	530
10500414	13991
10500415	530
10500416	530
10500417	530
10500418	530
10500419	530
10500420	530
10500421	530
10500422	530
10500423	530
10500424	530
10500425	530
10500426	530
10500593	8047
10500723	530
10500724	530
10500725	530
10500726	530
10500727	530
10500728	530
10501018	8519
10501061	530
10501322	6613
10501380	530
10501564	155071
10501703	530
10501704	530
10501705	530
10501706	14387
10501707	530
10501856	3
10501869	14355
10501998	530
10501999	530
10502000	530
10502001	530
10502002	530
10502003	14387
10502004	530
10502005	530
10502006	530
10502610	502610
10502662	530
10502663	530
10502664	530
10502665	530
10502666	530
10502667	530
10502668	530
10502669	530
10502670	530
10502671	530
10502922	530
10503168	6778
10503169	6778
10503171	3
10503172	3
10503534	13292
10503954	530
10503955	530
10503956	530
10503957	9003
10503958	530
10503959	530
10504127	504127
10504128	22535
10504130	6783
10504131	463578
10504208	35462
10504446	0
10504450	23
10504534	223441
10504756	6571
10504842	13991
10504845	530
10504896	6571
10505170	14399
10505171	505171
10505238	3
10505479	8520
10505535	530
10505560	530
10505561	530
10505565	8466
10505736	1
10505868	505868
10505869	6613
10506045	243
10506065	3
10506124	115438
10506144	90557
10506202	530
10506203	530
10506204	530
10506205	530
10506206	530
10506207	530
10506371	506371
10506445	13646
10506458	530
10506469	530
10506499	530
10506500	530
10506501	530
10506502	530
10506503	530
10506504	530
10506785	530
10507029	530
10507422	530
10507681	8143
10507769	530
10508325	219143
10508396	530
10508404	508404
10508628	530
10508980	530
10509116	530
10509117	530
10509118	530
10509119	530
10509120	530
10509121	530
10509122	530
10509419	530
10509420	530
10509421	530
10509422	530
10509423	530
10509424	530
10509425	530
10509426	530
10509427	530
10509428	530
10509429	530
10509757	6609
10510581	6613
10510582	6613
10510920	13
10510926	358
10511026	530
10511062	165585
10511347	530
10511401	476570
10511402	530
10511406	530
10511634	6613
10511647	530
10511653	511653
10512193	7754
10512199	28
10512336	15080
10512337	530
10512339	6613
10512341	14436
10512342	9390
10512344	530
10512818	11
10512824	8519
10512825	6571
10512826	6571
10512827	6613
10512828	530
10512910	530
10512976	3
10512978	13646
10513233	530
10513238	530
10513243	3
10513544	6613
10513547	6613
10513963	513963
10514222	530
10514257	6783
10514263	6718
10514284	6533
10514762	162
10514773	8143
10514836	530
10515074	13925
10515092	530
10515157	6718
10515467	530
10515532	6783
10515853	6613
10516105	3
10516123	530
10516336	530
10516347	12852
10516348	3
10516350	6571
10516351	530
10516794	6778
10517115	13845
10517714	530
10517788	530
10517789	517789
10518086	6527
10518087	6527
10518091	6527
10518426	530
10518676	530
10518744	3
10518901	530
10518902	9003
10518904	530
10518907	3
10518919	3
10519002	530
10519234	519234
10519964	530
10520035	477146
10520270	6783
10520353	530
10520354	19127
10520355	530
10520356	13991
10520358	530
10520359	530
10520360	530
10520526	530
10520826	520826
10520827	520827
10520905	13
10520911	6571
10520918	530
10521237	530
10521486	98692
10521494	521494
10521828	6613
10521829	6613
10521830	13879
10521831	6687
10521919	530
10521920	530
10522072	13
10522137	6613
10522138	16873
10522141	6687
10522236	37430
10522238	37430
10522239	105452
10522240	530
10522463	28
10522468	6778
10522469	6591
10522470	522470
10522472	7
10522479	21999
10523097	530
10523100	23
10523259	530
10523417	119593
10523437	163896
10524082	6533
10524085	13646
10524179	530
10524218	6527
10524505	530
10524728	530
10524736	530
10524823	524823
10525039	6613
10525139	530
10525462	530
10526014	6533
10526015	13456
10526032	2
10526099	530
10526106	530
10526107	221570
10526120	530
10526347	6921
10526357	530
10526358	13456
10526361	530
10526366	526366
10526439	530
10526769	13991
10526988	526988
10527097	530
10527419	530
10527428	6783
10527670	530
10527680	530
10527752	13845
10528317	530
10528656	530
10528661	6900
10528665	530
10528740	530
10528791	6591
10528806	528806
10528969	530
10528972	526366
10528973	368578
10528974	526366
10528975	530
10529071	530
10529075	530
10529079	6718
10529318	3
10529322	529322
10529392	530
10529393	18523
10529394	6533
10529398	6533
10529443	8466
10529619	530
10529631	530
10529633	530
10529638	530
10529706	14658
10529938	530
10530046	899
10530266	63
10530267	6571
10530268	63
10530277	530277
10530278	6571
10530585	8519
10530922	530
10531073	530
10531226	8520
10531325	531325
10531328	530
10531550	13646
10531552	530
10531562	530
10531653	530
10531656	13646
10531881	139618
10531886	6542
10531965	530
10531966	530
10531972	530
10531973	530
10532219	2853
10532297	530
10532306	6778
10532538	530
10532539	530
10532620	530
10532853	530
10532859	532859
10532860	530
10532861	530
10533188	530
10533189	530
10533194	13991
10533503	530
10533599	530
10533983	13646
10534158	3
10534181	534181
10534263	530
10534316	6909
10534317	454690
10534490	13
10534797	6533
10534799	530
10534967	224204
10534969	13292
10535221	530
10535443	535443
10535444	535444
10535451	514452
10535452	6778
10535757	535757
10535839	530
10535841	530
10535896	535896
10535897	530
10535898	530
10535899	530
10535900	530
10536395	6613
10536400	536400
10536404	530
10536405	536405
10536486	536486
10536489	530
10536493	6613
10536823	536823
10536826	6783
10537140	530
10537143	13
10537153	530
10537154	530
10537388	530
10537453	13646
10537456	530
10537457	14387
10538102	530
10538215	6571
10538761	9003
10538779	530
10538832	538832
10538985	26665
10539080	530
10539085	13
10539086	13
10539087	13
10539143	530
10539144	530
10539145	530
10539146	530
10539147	530
10539148	530
10539149	530
10539150	530
10539151	530
10539442	530
10539443	530
10539444	530
10539445	6613
10539446	6687
10539627	6613
10539628	8519
10539701	530
10539722	530
10540259	6527
10540260	540260
10540262	28
10540263	28
10540608	6718
10541002	530
10541232	6533
10541312	530
10541317	530
10541334	530
10541335	3
10541378	3
10541564	541564
10541863	530
10542273	530
10542298	530
10542299	530
10542342	6718
10542824	530
10542833	530
10542911	14720
10542932	6778
10542933	530
10543483	543483
10543487	7765
10543495	6613
10543496	6921
10543497	530
10543800	3
10543808	3
10543809	530
10543898	14720
10544222	18560
10544448	544448
10544917	36643
10545803	11
10545900	545900
10545904	545904
10546085	14628
10546397	6783
10546400	6613
10546401	15260
10546408	7235
10546409	546409
10546441	7
10546469	546469
10546720	3
10547018	28
10547027	530
10547028	116689
10547030	463578
10547425	3
10547440	6613
10547741	530
10548402	548402
10548403	13
10548437	240734
10548439	530
10548615	3
10548634	3
10548637	13
10548640	3
10548715	3
10548763	454689
10548932	3
10548933	13
10548943	3
10549026	22535
10549252	3
10549254	6609
10549348	23
10549404	549404
10549407	549407
10549409	6613
10549410	3
10549501	3
10549505	403216
10549682	6609
10549914	530
10549919	530
10549998	139752
10550014	3
10550333	531310
10550562	18447
10550662	6533
10550885	6718
10550901	3
10551211	530
10551320	116149
10551556	8851
10551557	21999
10551629	319102
10551637	6687
10551860	8520
10551964	165585
10552194	530
10552196	6613
10552266	6613
10552267	6749
10552271	530
10552494	162
10552577	530
10552819	552819
10552821	3
10552834	7825
10552906	186
10552921	8520
10553224	14387
10553230	4847
10553242	530
10553782	553782
10553866	6613
10554089	28
10554191	6533
10554510	26646
10554749	554749
10554750	554750
10554819	8520
10555044	3
10555045	400487
10555049	555049
10555050	6571
10555051	555051
10555053	555053
10555054	45469
10555055	530
10555056	6542
10555058	13993
10555059	555059
10555060	6613
10555061	6542
10555272	63
10555358	6613
10555359	6687
10555360	12852
10555361	6542
10555362	530
10555363	6571
10555364	555364
10555365	6687
10555366	6687
10555367	6613
10555368	6613
10555369	18380
10555370	6613
10555371	3
10555372	6571
10555373	6613
10555374	139098
10555375	6687
10555377	6613
10555378	6613
10555679	6613
10555680	271062
10555681	6613
10555682	530
10555683	530
10555684	530
10555685	530
10555686	6572
10555687	6613
10555688	530
10555689	530
10555690	530
10555691	530
10555692	530
10555769	8520
10555983	3
10555984	6613
10555985	6571
10555986	530
10555987	6613
10555988	6613
10555989	6613
10555990	6613
10555991	6613
10555992	530
10555993	530
10555994	6613
10556060	13646
10556061	530
10556065	530
10556069	6613
10556288	6613
10556384	6613
10556386	4843
10556387	530
10556390	13
10556393	5
10556619	530
10556688	530
10556689	530
10556707	530
10557007	530
10557239	530
10557240	9003
10557328	12906
10557331	557331
10557336	530
10557565	9003
10557623	3178
10557632	3
10557916	665
10558242	14399
